network,infection_probability,source_vertex,mean_total_infected,median_total_infected,variance_total_infected,std_total_infected,skewness_total_infected,min_total_infected,max_total_infected,mean_final_tick
graf_generat_100_99,0.1,41,1.12,1.0,0.16727272727272727,0.4089898865164361,3.5956166289490046,1,3,1.12
graf_generat_100_99,0.1,61,1.12,1.0,0.22787878787878788,0.47736651315188405,6.036156469250609,1,5,1.12
graf_generat_100_99,0.1,9,1.11,1.0,0.11909090909090912,0.34509550720186016,3.254380616894775,1,3,1.11
graf_generat_100_99,0.1,10,1.11,1.0,0.19989898989898988,0.44710064851103704,4.651765485053171,1,4,1.11
graf_generat_100_99,0.1,19,1.11,1.0,0.28070707070707074,0.5298179599702815,5.939094915579876,1,5,1.1
graf_generat_100_99,0.1,47,1.11,1.0,0.1796969696969696,0.423906793643331,3.9234550926636675,1,3,1.11
graf_generat_100_99,0.1,50,1.11,1.0,0.09888888888888887,0.3144660377352201,2.5310153461376363,1,2,1.11
graf_generat_100_99,0.1,65,1.11,1.0,0.11909090909090912,0.34509550720186016,3.2543806168947733,1,3,1.11
graf_generat_100_99,0.1,66,1.11,1.0,0.09888888888888893,0.3144660377352202,2.5310153461376355,1,2,1.11
graf_generat_100_99,0.1,68,1.11,1.0,0.11909090909090914,0.34509550720186016,3.2543806168947746,1,3,1.11
graf_generat_100_99,0.1,81,1.11,1.0,0.09888888888888883,0.31446603773522,2.5310153461376377,1,2,1.11
graf_generat_100_99,0.1,86,1.11,1.0,0.1796969696969696,0.423906793643331,4.735310803273396,1,4,1.1
graf_generat_100_99,0.1,88,1.11,1.0,0.1190909090909091,0.3450955072018601,3.2543806168947755,1,3,1.11
graf_generat_100_99,0.1,49,1.1,1.0,0.2727272727272728,0.5222329678670936,6.209164463000288,1,5,1.09
graf_generat_100_99,0.1,72,1.1,1.0,0.13131313131313127,0.3623715376697393,3.8989619618855,1,3,1.1
graf_generat_100_99,0.1,28,1.09,1.0,0.08272727272727275,0.2876234912646614,2.9091319704050753,1,2,1.09
graf_generat_100_99,0.1,32,1.09,1.0,0.1433333333333334,0.37859388972001834,5.526475272957906,1,4,1.09
graf_generat_100_99,0.1,60,1.09,1.0,0.08272727272727276,0.2876234912646614,2.909131970405073,1,2,1.09
graf_generat_100_99,0.1,82,1.09,1.0,0.14333333333333334,0.37859388972001823,4.386831350544793,1,3,1.09
graf_generat_100_99,0.1,3,1.08,1.0,0.09454545454545454,0.30748244591432294,4.149088392369237,1,3,1.08
graf_generat_100_99,0.1,11,1.08,1.0,0.07434343434343435,0.27265992434429076,3.1436334444974534,1,2,1.08
graf_generat_100_99,0.1,39,1.08,1.0,0.09454545454545452,0.3074824459143229,4.149088392369239,1,3,1.08
graf_generat_100_99,0.1,42,1.08,1.0,0.09454545454545452,0.3074824459143229,4.149088392369235,1,3,1.08
graf_generat_100_99,0.1,59,1.08,1.0,0.07434343434343432,0.2726599243442907,3.143633444497452,1,2,1.08
graf_generat_100_99,0.1,77,1.07,1.0,0.08595959595959596,0.2931886695621029,4.571772360513702,1,3,1.07
graf_generat_100_99,0.1,94,1.07,1.0,0.06575757575757574,0.25643239997624273,3.4221534427375966,1,2,1.07
graf_generat_100_99,0.1,43,1.05,1.0,0.047979797979798004,0.21904291355759037,4.192636648331102,1,2,1.05
graf_generat_100_99,0.1,48,1.04,1.0,0.03878787878787879,0.19694638556693236,4.766655186393547,1,2,1.04
graf_generat_100_99,0.3,85,4.88,4.0,9.46020202020202,3.0757441408872133,1.269332653515079,1,15,2.96
graf_generat_100_99,0.3,80,4.77,4.0,11.835454545454546,3.4402695454650853,1.0998178678243362,1,16,2.96
graf_generat_100_99,0.3,90,4.72,4.0,14.526868686868692,3.8114129515008854,1.2242186796751133,1,18,2.92
graf_generat_100_99,0.3,57,4.68,4.0,10.320808080808083,3.212601450663945,1.7825366498112067,1,18,2.95
graf_generat_100_99,0.3,58,4.51,3.0,12.99989898989899,3.6055372678560667,1.8275246494844855,1,20,2.86
graf_generat_100_99,0.3,15,4.26,3.0,10.214545454545451,3.196020252524294,1.5374192692104571,1,16,2.9
graf_generat_100_99,0.3,92,4.14,3.0,12.202424242424241,3.4931968513704237,2.1178333674498484,1,22,2.87
graf_generat_100_99,0.3,35,3.73,3.0,7.976868686868689,2.8243350875681674,1.3078216697686698,1,15,2.77
graf_generat_100_99,0.3,98,3.36,2.0,9.02060606060606,3.0034323798957185,2.1193696577925545,1,17,2.42
graf_generat_100_99,0.3,44,3.33,2.0,11.758686868686867,3.4290941761180704,2.0871485046773457,1,19,2.49
graf_generat_100_99,0.3,54,3.28,1.5,14.870303030303033,3.8562031884099457,2.6564989326224073,1,24,2.25
graf_generat_100_99,0.3,75,3.28,3.0,3.3955555555555565,1.8427033281447007,0.7535246998713135,1,8,2.3
graf_generat_100_99,0.3,18,3.13,2.0,5.811212121212121,2.41064558183324,1.958905452639023,1,12,2.3
graf_generat_100_99,0.3,87,2.98,2.0,5.615757575757575,2.369758969970907,2.064342802209434,1,12,2.25
graf_generat_100_99,0.3,78,2.93,2.0,3.2374747474747467,1.7992984042328128,1.5718425740650959,1,12,2.18
graf_generat_100_99,0.3,62,2.85,2.0,9.13888888888889,3.0230595245361758,2.1006014862521423,1,14,2.12
graf_generat_100_99,0.3,71,2.84,2.0,8.054949494949494,2.838124291666856,2.3946143614216457,1,15,2.12
graf_generat_100_99,0.3,70,2.83,2.0,6.667777777777779,2.5822040542485754,2.260559758131502,1,16,2.11
graf_generat_100_99,0.3,2,2.77,2.0,7.047575757575758,2.6547270589602534,2.0546867403193203,1,14,2.18
graf_generat_100_99,0.3,17,2.72,2.0,7.072323232323234,2.6593839948986746,1.9324954508849288,1,12,2.06
graf_generat_100_99,0.3,55,2.71,2.0,8.369595959595957,2.8930253990582173,2.870059158592043,1,16,2.18
graf_generat_100_99,0.3,89,2.71,1.5,7.0564646464646446,2.656400693883482,2.0483727575297657,1,12,2.14
graf_generat_100_99,0.3,37,2.65,2.0,2.351010101010101,1.5333003949031323,1.1599392169619436,1,7,2.14
graf_generat_100_99,0.3,41,2.65,1.0,9.825757575757576,3.1346064467102686,2.319344156676501,1,16,2.0
graf_generat_100_99,0.3,93,2.6,1.0,7.5151515151515165,2.7413776673693677,1.8767323406905607,1,14,2.02
graf_generat_100_99,0.3,99,2.6,2.0,4.525252525252525,2.127264093913242,2.145715892182027,1,12,2.08
graf_generat_100_99,0.3,53,2.59,2.0,4.486767676767678,2.1181991589007105,1.5576401304423657,1,11,2.13
graf_generat_100_99,0.3,13,2.5,2.0,3.1212121212121207,1.7666952541998069,1.7159178168814753,1,9,2.13
graf_generat_100_99,0.3,73,2.49,2.0,3.2423232323232325,1.800645226668272,1.6266456426137477,1,9,2.1
graf_generat_100_99,0.3,16,2.48,2.0,3.1006060606060606,1.7608537874014585,2.010412488079265,1,11,2.1
graf_generat_100_99,0.3,51,2.45,2.0,7.664141414141414,2.768418576397257,4.5914266468734155,1,22,2.05
graf_generat_100_99,0.3,49,2.41,1.0,6.971616161616161,2.640381821179687,1.835008392453076,1,11,1.87
graf_generat_100_99,0.3,100,2.39,1.0,7.7150505050505025,2.7775979739786862,2.702857372297603,1,15,1.84
graf_generat_100_99,0.3,59,2.37,2.0,4.053636363636366,2.0133644388526304,2.091981804805193,1,11,2.04
graf_generat_100_99,0.3,97,2.32,2.0,3.4723232323232334,1.8634170849069818,2.2344853843152257,1,12,1.97
graf_generat_100_99,0.3,84,2.3,1.0,4.757575757575757,2.1811867773246187,2.681188848734637,1,13,1.95
graf_generat_100_99,0.3,25,2.25,2.0,3.0580808080808075,1.7487369179155587,2.3945174014278763,1,9,2.03
graf_generat_100_99,0.3,8,2.21,2.0,2.6120202020202012,1.6161745580289901,2.2149242495838593,1,10,1.88
graf_generat_100_99,0.3,40,2.19,1.0,4.094848484848486,2.023573197304334,2.3624478715452177,1,11,1.89
graf_generat_100_99,0.3,5,2.14,2.0,2.97010101010101,1.7233980997149236,2.4490473601440055,1,9,1.84
graf_generat_100_99,0.3,33,2.14,2.0,4.990303030303032,2.233898616836277,6.366925972459367,1,21,1.91
graf_generat_100_99,0.3,19,2.12,1.0,3.35919191919192,1.8328098426165,1.9488521062702555,1,10,1.9
graf_generat_100_99,0.3,46,2.11,1.0,8.866565656565657,2.9776778967117408,3.690491844276116,1,19,1.74
graf_generat_100_99,0.3,64,2.11,2.0,2.563535353535354,1.6011044168121435,2.01677825138398,1,8,1.93
graf_generat_100_99,0.3,56,2.1,2.0,1.4040404040404049,1.1849221088495248,1.5500889722286377,1,7,1.81
graf_generat_100_99,0.3,26,2.07,1.0,4.146565656565656,2.0363117778389577,2.5472884249919074,1,12,1.82
graf_generat_100_99,0.3,83,2.07,1.0,2.9344444444444444,1.7130220210039462,1.4885442398530324,1,8,1.79
graf_generat_100_99,0.3,36,2.06,2.0,2.602424242424242,1.6132031001781029,2.7585734580429984,1,11,1.87
graf_generat_100_99,0.3,22,2.02,1.0,3.8783838383838387,1.9693612767554456,3.7447215056393635,1,14,1.79
graf_generat_100_99,0.3,34,2.02,1.0,6.120808080808083,2.4740266936328887,2.8639427120922325,1,13,1.63
graf_generat_100_99,0.3,67,2.02,1.0,1.9995959595959596,1.414070705302942,1.473117598040931,1,7,1.75
graf_generat_100_99,0.3,47,1.94,1.0,5.067070707070708,2.251015483525315,3.3347780417636015,1,14,1.66
graf_generat_100_99,0.3,7,1.92,1.0,4.478383838383839,2.116219232117466,3.885293593500783,1,15,1.77
graf_generat_100_99,0.3,10,1.9,1.0,3.3636363636363638,1.834021909257456,3.508685693734045,1,13,1.73
graf_generat_100_99,0.3,42,1.9,1.0,6.313131313131313,2.51259453814803,4.953721616670061,1,20,1.65
graf_generat_100_99,0.3,79,1.9,2.0,1.3030303030303034,1.1415035273840828,2.4031785831639807,1,8,1.78
graf_generat_100_99,0.3,52,1.89,2.0,1.4726262626262634,1.2135181344447488,3.6754078316749506,1,10,1.68
graf_generat_100_99,0.3,76,1.88,1.0,3.7632323232323244,1.9399052356319688,2.68863145030544,1,10,1.66
graf_generat_100_99,0.3,82,1.88,1.0,2.8945454545454545,1.7013363731330304,2.7655461524607494,1,11,1.72
graf_generat_100_99,0.3,95,1.88,1.5,2.328888888888888,1.5260697523012792,3.912764129826834,1,11,1.74
graf_generat_100_99,0.3,4,1.86,1.0,3.5963636363636375,1.8964080880347556,3.0252860711375016,1,12,1.67
graf_generat_100_99,0.3,31,1.84,1.0,2.1155555555555545,1.454494948618095,2.9374626555510432,1,10,1.71
graf_generat_100_99,0.3,96,1.84,1.0,2.640808080808081,1.6250563315799489,3.808986974502073,1,11,1.71
graf_generat_100_99,0.3,86,1.83,1.0,2.869797979797981,1.6940478091830764,2.905394421139205,1,10,1.62
graf_generat_100_99,0.3,27,1.82,1.0,3.5834343434343423,1.8929961287425663,3.6104726815115478,1,13,1.66
graf_generat_100_99,0.3,69,1.81,1.0,3.7110101010101015,1.9263982197380949,3.2340655029492895,1,11,1.65
graf_generat_100_99,0.3,20,1.79,1.0,4.733232323232325,2.1755993020849047,4.749532088819175,1,16,1.64
graf_generat_100_99,0.3,6,1.78,1.0,3.5874747474747477,1.8940630262678029,4.219197870318816,1,13,1.62
graf_generat_100_99,0.3,50,1.76,1.0,2.002424242424243,1.4150704019320886,3.0777552800897725,1,9,1.68
graf_generat_100_99,0.3,77,1.76,1.0,2.0428282828282818,1.4292754398044771,2.3616413182954954,1,8,1.62
graf_generat_100_99,0.3,74,1.75,1.0,1.28030303030303,1.131504763712036,3.07097415128481,1,9,1.66
graf_generat_100_99,0.3,48,1.74,1.0,2.214545454545455,1.4881348912465748,2.917319400595644,1,10,1.59
graf_generat_100_99,0.3,65,1.74,1.0,1.8913131313131317,1.3752502068035226,2.1232453069773,1,7,1.64
graf_generat_100_99,0.3,24,1.73,1.0,3.6536363636363647,1.9114487604004364,3.813602514934613,1,12,1.56
graf_generat_100_99,0.3,72,1.73,1.0,3.0677777777777777,1.7515072873892867,3.289730128330819,1,10,1.59
graf_generat_100_99,0.3,3,1.7,1.0,3.2828282828282815,1.8118576883486963,4.982353525694747,1,15,1.63
graf_generat_100_99,0.3,14,1.7,2.0,0.717171717171717,0.8468599159080072,1.3339100497646987,1,5,1.64
graf_generat_100_99,0.3,63,1.68,1.0,2.3410101010101005,1.5300359802991892,2.594943149498915,1,8,1.54
graf_generat_100_99,0.3,38,1.62,1.0,1.2278787878787882,1.1080969216989949,2.576132441349555,1,7,1.58
graf_generat_100_99,0.3,91,1.62,1.0,0.7026262626262626,0.8382280492958122,1.448795079581818,1,5,1.56
graf_generat_100_99,0.3,9,1.61,1.0,1.9574747474747471,1.3990978334179305,3.4611841233249363,1,10,1.56
graf_generat_100_99,0.3,39,1.6,1.0,1.595959595959595,1.2633129445864135,3.3126907653595743,1,9,1.54
graf_generat_100_99,0.3,29,1.59,1.0,2.2645454545454546,1.5048406741397757,4.287803769127881,1,11,1.51
graf_generat_100_99,0.3,66,1.59,1.0,3.274646464646463,1.8095984263494658,6.729008377488211,1,17,1.48
graf_generat_100_99,0.3,68,1.58,1.0,1.8420202020202028,1.3572104486851708,3.2784148287780144,1,9,1.5
graf_generat_100_99,0.3,23,1.55,1.0,1.320707070707071,1.1492202011394819,2.2995771963723324,1,6,1.45
graf_generat_100_99,0.3,43,1.55,1.0,0.9368686868686864,0.9679197729505717,2.5156552078713217,1,6,1.51
graf_generat_100_99,0.3,94,1.54,1.0,1.1195959595959597,1.058109616058733,2.4247808576253953,1,7,1.49
graf_generat_100_99,0.3,61,1.5,1.0,0.5555555555555554,0.7453559924999298,1.4188038001946723,1,4,1.5
graf_generat_100_99,0.3,28,1.49,1.0,1.323131313131313,1.1502744512208,3.2552937186577378,1,8,1.45
graf_generat_100_99,0.3,21,1.45,1.0,0.6742424242424236,0.8211226608993468,1.8947666305652862,1,4,1.45
graf_generat_100_99,0.3,32,1.45,1.0,0.9772727272727272,0.9885710532241612,3.4062770984373105,1,7,1.43
graf_generat_100_99,0.3,12,1.44,1.0,1.1983838383838386,1.0947071929899057,5.318074823993831,1,10,1.42
graf_generat_100_99,0.3,30,1.43,1.0,1.1768686868686868,1.0848357879737776,5.463562066867513,1,10,1.4
graf_generat_100_99,0.3,45,1.4,1.0,0.5656565656565656,0.7521014330903549,2.2386255301623446,1,5,1.39
graf_generat_100_99,0.3,81,1.39,1.0,0.42212121212121223,0.6497085593719789,1.6601515125867246,1,4,1.39
graf_generat_100_99,0.3,88,1.39,1.0,0.42212121212121223,0.6497085593719789,1.4346579151257777,1,3,1.39
graf_generat_100_99,0.3,11,1.33,1.0,0.46575757575757576,0.6824643402827548,2.586245966250125,1,5,1.33
graf_generat_100_99,0.3,60,1.21,1.0,0.3089898989898989,0.5558685986722932,3.2886700215382154,1,4,1.21
graf_generat_100_99,0.5,80,13.2,11.5,60.969696969697,7.80830948219248,0.7079189722939352,1,34,4.62
graf_generat_100_99,0.5,90,12.25,11.0,56.997474747474755,7.549667194484453,0.8682720686166215,1,40,4.73
graf_generat_100_99,0.5,85,11.49,11.0,45.64636363636363,6.756209265288016,0.4628353645606985,1,29,4.35
graf_generat_100_99,0.5,57,10.71,9.0,61.33929292929293,7.8319405596118346,1.3225910071298657,1,37,4.33
graf_generat_100_99,0.5,58,8.93,6.0,48.186969696969726,6.941683491558062,1.256055284229042,2,31,3.91
graf_generat_100_99,0.5,62,8.72,6.0,68.74909090909092,8.291507155462806,1.0527389890608951,1,33,3.97
graf_generat_100_99,0.5,13,8.6,5.0,65.03030303030302,8.06413684347575,1.606530851549585,1,38,4.24
graf_generat_100_99,0.5,15,8.6,6.0,49.99999999999998,7.071067811865474,1.8209683203127864,1,39,3.92
graf_generat_100_99,0.5,92,8.58,6.0,55.82181818181818,7.471400014844486,1.6937739951679158,1,42,3.88
graf_generat_100_99,0.5,89,8.46,5.5,72.08929292929294,8.490541380223815,1.261110349339104,1,38,3.87
graf_generat_100_99,0.5,35,8.4,6.0,60.02020202020202,7.747270617462774,1.1364910831067352,1,34,3.84
graf_generat_100_99,0.5,98,7.99,3.5,59.343333333333334,7.703462424996524,1.2182203146336064,1,31,3.58
graf_generat_100_99,0.5,99,7.98,5.0,61.69656565656568,7.854716141056001,1.6386596674116192,1,35,3.98
graf_generat_100_99,0.5,71,7.86,4.0,50.687272727272735,7.11949947168147,0.8104171634457069,1,24,3.73
graf_generat_100_99,0.5,54,7.52,5.0,62.9389898989899,7.9334097271595585,1.7531884267375295,1,40,3.6
graf_generat_100_99,0.5,70,7.44,6.0,34.61252525252524,5.88324105001021,1.8835428767748128,1,33,3.79
graf_generat_100_99,0.5,17,7.34,2.0,65.84282828282826,8.114359388320699,1.1603962257319234,1,34,3.52
graf_generat_100_99,0.5,41,7.21,3.5,64.14737373737374,8.00920556218741,1.2150885304119845,1,30,3.38
graf_generat_100_99,0.5,87,7.11,4.0,39.85646464646465,6.313197656217065,1.427915332058391,1,27,3.41
graf_generat_100_99,0.5,93,7.09,5.0,60.022121212121206,7.747394478927816,1.5399172150467582,1,32,3.42
graf_generat_100_99,0.5,18,6.93,4.0,42.813232323232334,6.543182125176735,1.8601760209984777,1,31,3.63
graf_generat_100_99,0.5,2,6.53,4.0,44.93848484848484,6.703617295795222,2.0615765424197123,1,37,3.5
graf_generat_100_99,0.5,75,6.23,5.0,22.8859595959596,4.783927214743092,2.7610486111155845,1,30,3.11
graf_generat_100_99,0.5,8,6.22,3.0,60.819797979797954,7.798704891185328,2.3118502973997916,1,35,3.36
graf_generat_100_99,0.5,44,6.17,4.0,50.04151515151513,7.074002767282122,2.299872130468101,1,32,3.51
graf_generat_100_99,0.5,37,6.12,4.0,32.5309090909091,5.703587387855919,2.7563693346517053,1,36,3.49
graf_generat_100_99,0.5,5,5.98,2.0,56.605656565656574,7.523673076739617,1.8807333374420911,1,37,3.36
graf_generat_100_99,0.5,51,5.91,3.0,49.86050505050505,7.061197140039715,2.0055400647342467,1,33,3.3
graf_generat_100_99,0.5,73,5.76,3.0,41.51757575757575,6.443413362308502,2.127384058438825,1,33,3.22
graf_generat_100_99,0.5,49,5.75,1.0,50.068181818181806,7.075887351999168,1.7542836124730363,1,32,2.95
graf_generat_100_99,0.5,34,5.72,1.0,40.9511111111111,6.399305517875444,1.2003056390826188,1,26,3.0
graf_generat_100_99,0.5,25,5.58,3.0,41.821818181818195,6.466979061495266,1.7384174129226229,1,28,3.32
graf_generat_100_99,0.5,23,5.45,1.0,44.351010101010104,6.659655404073855,1.715042737225727,1,35,3.15
graf_generat_100_99,0.5,27,5.37,2.0,48.31626262626262,6.950990046479898,1.841667464520858,1,31,3.01
graf_generat_100_99,0.5,86,5.24,3.5,47.275151515151514,6.875692802558264,2.9351211319643715,1,37,3.0
graf_generat_100_99,0.5,47,5.23,1.0,48.54252525252526,6.967246604830724,2.097340107418288,1,36,2.86
graf_generat_100_99,0.5,40,5.21,3.0,33.25848484848485,5.7670169800759945,2.2897809924176507,1,32,3.17
graf_generat_100_99,0.5,84,5.2,3.0,27.53535353535354,5.24741398551263,1.8338519786563074,1,24,3.07
graf_generat_100_99,0.5,69,5.17,2.0,54.66777777777777,7.393766143027366,1.901753693850661,1,32,2.83
graf_generat_100_99,0.5,26,5.1,1.0,45.60606060606062,6.753225940693872,2.24749515252235,1,36,2.94
graf_generat_100_99,0.5,46,4.97,1.0,55.605151515151526,7.45688618091704,2.3814571860892935,1,36,2.74
graf_generat_100_99,0.5,52,4.97,3.0,32.06979797979797,5.663020217145438,2.2127566012499624,1,28,2.93
graf_generat_100_99,0.5,56,4.83,3.0,26.041515151515156,5.1030887853843145,2.9770991000357885,1,35,3.02
graf_generat_100_99,0.5,78,4.78,4.0,11.991515151515141,3.4628767161877336,2.5289587294911797,1,25,2.74
graf_generat_100_99,0.5,64,4.76,2.0,31.41656565656565,5.6050482296377835,2.65697343249645,1,32,3.05
graf_generat_100_99,0.5,53,4.75,4.0,23.987373737373737,4.897690653499232,2.834631405886755,1,30,3.21
graf_generat_100_99,0.5,29,4.7,2.0,43.44444444444444,6.591239977761729,2.3615193519468805,1,37,2.77
graf_generat_100_99,0.5,97,4.68,2.0,39.25010101010102,6.264990104549329,3.4094969521645857,1,40,2.79
graf_generat_100_99,0.5,72,4.6,1.0,44.484848484848484,6.6696962813046055,2.25010352151957,1,31,2.71
graf_generat_100_99,0.5,59,4.59,2.5,34.89080808080808,5.906844172721003,3.60337501432844,1,34,3.04
graf_generat_100_99,0.5,83,4.59,2.5,31.63828282828283,5.6247918031055,2.7514016610864798,1,34,2.84
graf_generat_100_99,0.5,55,4.55,2.0,33.6439393939394,5.800339592984138,2.330027563263301,1,29,2.85
graf_generat_100_99,0.5,63,4.46,1.0,33.80646464646464,5.81433269141564,2.184826823423898,1,28,2.83
graf_generat_100_99,0.5,16,4.43,3.0,18.207171717171715,4.266986256970101,2.7934890885961297,1,24,2.94
graf_generat_100_99,0.5,36,4.38,2.0,26.985454545454544,5.19475259713632,2.0918987352690706,1,23,3.0
graf_generat_100_99,0.5,82,4.36,2.0,41.545858585858575,6.445607697173213,3.3162635526558617,1,41,2.74
graf_generat_100_99,0.5,6,4.24,1.0,38.56808080808081,6.210320507677587,2.143427195905922,1,26,2.6
graf_generat_100_99,0.5,67,4.22,2.0,28.233939393939384,5.313561836841591,3.646538123739477,1,34,2.87
graf_generat_100_99,0.5,9,4.1,2.0,28.111111111111107,5.301991240195622,2.352435486532798,1,28,2.85
graf_generat_100_99,0.5,42,4.1,1.0,33.484848484848484,5.786609411810035,3.0129010348130953,1,38,2.63
graf_generat_100_99,0.5,68,4.08,2.0,27.064242424242426,5.202330480106241,2.1957979255155755,1,30,2.92
graf_generat_100_99,0.5,20,4.05,1.0,44.068181818181806,6.638386989185084,3.657358439828779,1,43,2.66
graf_generat_100_99,0.5,95,3.97,2.0,35.24151515151515,5.936456447369521,3.2926673549458734,1,31,2.69
graf_generat_100_99,0.5,96,3.97,2.0,31.483939393939398,5.611055105231047,3.2603020030280208,1,29,2.7
graf_generat_100_99,0.5,31,3.91,3.0,19.941313131313127,4.465569743192141,3.2663800398622636,1,29,2.75
graf_generat_100_99,0.5,48,3.83,1.0,31.536464646464662,5.615733669474066,3.8375448071131317,1,39,2.57
graf_generat_100_99,0.5,50,3.81,2.0,20.599898989898982,4.538711159558293,2.7375068214107148,1,24,3.0
graf_generat_100_99,0.5,3,3.77,1.0,37.06777777777777,6.088331280225951,3.421621088001466,1,41,2.57
graf_generat_100_99,0.5,24,3.74,1.0,34.03272727272727,5.8337575603317005,2.657936495770755,1,31,2.37
graf_generat_100_99,0.5,21,3.73,1.0,34.966767676767674,5.913270472147175,3.1112164876935586,1,33,2.53
graf_generat_100_99,0.5,65,3.73,2.0,25.63343434343433,5.062947199352797,3.5316783747997005,1,34,2.76
graf_generat_100_99,0.5,22,3.71,3.0,16.511010101010093,4.063374226060171,3.131845425716985,1,25,2.6
graf_generat_100_99,0.5,100,3.7,1.0,17.262626262626263,4.154831676810296,2.133878979419264,1,20,2.49
graf_generat_100_99,0.5,79,3.68,2.0,23.553131313131303,4.853156839947716,3.7099648525567295,1,31,2.65
graf_generat_100_99,0.5,77,3.62,2.0,28.258181818181807,5.315842531356794,4.0227023356322835,1,35,2.54
graf_generat_100_99,0.5,38,3.57,1.0,29.07585858585858,5.392203500041386,3.3197000964685923,1,32,2.46
graf_generat_100_99,0.5,12,3.52,2.0,31.94909090909091,5.652352687960201,3.4248663995987667,1,33,2.58
graf_generat_100_99,0.5,4,3.47,2.0,20.17080808080809,4.491192278316315,3.3817854730724366,1,26,2.44
graf_generat_100_99,0.5,19,3.43,1.0,15.116262626262625,3.8879638149374056,2.360317379684877,1,24,2.54
graf_generat_100_99,0.5,33,3.43,2.0,6.247575757575759,2.499515104490421,1.6112751395464533,1,14,2.79
graf_generat_100_99,0.5,74,3.41,2.0,12.486767676767682,3.533662077331063,2.5624431820093223,1,19,2.6
graf_generat_100_99,0.5,76,3.38,1.0,23.066262626262613,4.80273491109624,4.291525085530775,1,37,2.37
